,text
813518,russian offensive unexpectedly slowed by fierce ukrainian resistance   strong images  stopwar  stoprussia  ukraine 
813574,this photo brought tears to my eyes  two young ukrainian children sending off soldiers to fight the russians  the kids holding hands  the girl holds a stuffed animal  the boy  her brother   salutes  look what he has on his back  this picture speaks a thousand words   ukraine 
813758,this russian war crime got caught on camera   ukraine  
813763,statement from ukraine       no city in ukraine was captured tonight  the sabotage in kiev is repelled by the heroic ukrainian soldiers    ukraine  russia  putin  nato  kyiv 
814090,if only all people believed as i do   we are all one people    russia  ukraine  via 
814093,this is what russia brings to the world   brutality and murder   send russians home in  bodybags    ukraine  russia 
814300,update from kyiv  ukraine      kyiv now  total silence  no russians here in the centre    kyiv  ukraine  russia  kyivukraine 
814307, ukraine s president  is in his military tent drinking coffee with his men  he personally coordinated the defence of  kyiv    ukrainerussia  putin  ukraineinvasion 
814620, russiaukrainewar     a prayer for the people of ukraine     johnlennon 
814632,we re with you ukraine      stopwar  ukarine  russiaukrainewar 
815340,if nothing has changed since i last checked   russia waring with  ukraine is about ukraine s ultra orthox shadow leadership that wanted autonomy   but with ukraine under pressure to join nato   throws the balance out  seems like ukraine has submitted  amp  putin has put his foot down
815412,soon as the world found out that chernobyl is in ukraine  russia took it   kremlin  putin  kyiv 
815480, anonymous  declares  cyberwar with  russia  over  ukraine     
815502,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
815597,one problem with people posting retweeting fake photos  is that when they are told it isn t real from people who are there  they get offended  amp  storm off  sydney opera house has not  i repeat not been lit up in ukraine colours   ukraine  russia  sydney  peace
815926,faith in humanity on a very dark day for the world   latvians are singing the ukrainian national anthem outside the russian embassy in riga    absolutely beautiful         standwithukriane  nowar  putinisawarcriminal  putin  russiaukraine  musicislife   
816117,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
816311, thehandthatfeedsyou  as  russia puffs clouds across europe   amp  food prices    supermarkets jump  remember those farming the land     australia has assurance in its  foodsecurity   dairyfarmers need to be supported to flourish    australia will not stand strong if it is hungry  
816416,how long before morriscum starts to accuse china of actually invading  ukraine   maybe next  newspoll     alp 
816587,life gives you choices  either you run away like  ashrafghani when your countrymen needs you or you pick up a gun and fight for your people like  volodymyrzelensky   be like zelensky    russiaukraineconflict 
817435,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
817638,praying for  zelenksy tonight  this man must be protected by any means          ukraine 
817672,awkward position after what  us and   nato does best  ukrainerussia  ukrainewar  russian 
817994,to the people of russia caught in this war  and to the people outside of russia caught in this war  you can actually recognize the absurdity in it all  we all don t want it  mock it out of existence  embrace your neighbor    anonymous  standforukraine  
818612,a terrifying experience for everyone  wishing peace and safety to the people and animals of  ukraine  
818930,honestly so sad that nobody is launching a defence of  ukraine from outside their borders  i mean i get that a war with russia is scary but literally nobody is helping protect civilians fighting for their homes  it s messed up   saveukraine
819132,let s not forget how many people died when  us invaded  iraq back in     russia is like  us but in other form  i called  us as the  good boy      ukraineinvasion  ukrainewar  russiaukrainewar  russiaukraineconflict 
819209,    am in  kyiv  internet connection  electricity still on  we were asked not to leave our places  fights are on the streets    it s the third night of invasion  will try to sleep till the dawn  thanks for your support 
