,text
737758,video reportedly from odessa tonight    ukraineunderattack  ukraineinvasion 
738038, official btc wallet  bc qkd az ml dk j h yhxmhmxe tuf j fm    nft  nftcollection  warinukraine  war  ukraine  ukraineunderattack  ukraineinvasion  ukrainewar  ukrainerussiaconflict  army  helpukrainenow   cryptocurrency  cryptocurrency
738196,what an amazing nation and strong nation  all  nato states should watch and f cking learn    istandwithukraine 
738239,    explosions in kiev  and how you can sleep  europe    standwithukraine   wearenato  stoprussia  ukraineunderattack 
738312, maddow explains why putin invaded  ukraine    he  cannot let any country near him work  work in a way that may indicate to the russian people that they too ought to expect their country and their government to work for them     mog   putinisawarcriminal  
738713,no one can sympathise more with the people of ukraine than the people of syria  russia killed thousands of syrians since    no wonder assad declared his full support to putin when he invaded ukraine    ukraine  syria 
738715,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
738817,this amazing ukrainian soldier blows himself up to destroy a bridge to prevent russian tanks from advancing  he is just one of the heroes who should be recognized     ukraine  ukrainerussia  russiaukrainewar  ukraineunderattack 
739009,  fightings is going on in  kyiv 
739243,    kyiv  more than   shots and explosions  machine gun fire in the area of shulyavka and zoo in the last   minutes 
739324,sheikh imran hosein s old lecture regarding current situation in  russiaukrainewar  putin  russia  must watch    
739440,this man in ukraine has a message for vladimir putin      ukraine  russia 
739595,have i missed morrison s condemnation of india for abstaining from un security council vote on censure of russia       ukraine
739610,this is heartbreaking    ukraine 
739688,they re right    fascists stick together    trump and his buddy  putin    ukraine 
739705,incident underway along victory avenue in  kyiv  small arm fire can be heard as a vehicle burns in the middle of the street   
739723,world heavy weight champion oleksandr usyk returned back to his home country of ukraine to defend his country    ukraine  russian 
739817, standwithukraine  i hope that this weekend we will witness mass rallies in cities worldwide in support of  ukraine and in  protest of the illegal war  russia is waging against its neighbour     
739821,pray for ukraine          breakingnews  breaking  news  ukraine  ukrainekrise  ukraineinvasion  ukrainerussia  ukrainawar 
739976,       russian saboteurs dressed in uniform of the national police and shot ukrainian soldiers at a checkpoint near  vasilkov    the command of the armed forces of  ukraine   immediately after that a group of russian military in a truck came in    there is a heavy fight going on 
740100,ukrainians are not backing down  this is the mayor of kyiv  vitali klitschko   russiaukrainewar 
740502,ukrainians are not backing down  this is the mayor of kyiv  vitali klitschko   russiaukrainewar 
740583,           that   greatbritain  still has it  wartime spirit  amp  won t mince words with   putin    yet we know its nothing to do with standing upto putin  however to distract uk people  amp  shield   dark money  amp  links to   russia    putin    amp  that  toryparty  needs out of public light again   ot
740660,the more i watch this unfold here  the more i think this will turn out catastrophically for putin  ukraine
740747,           that   greatbritain  still has it  wartime spirit  amp  won t mince words with   putin    yet we know its nothing to do with standing upto putin  however to distract uk people  amp  shield   dark money  amp  links to   russia    putin    amp  that  toryparty  needs out of public light again   ot
740790,protestors out in st petersburg  russia for second night to say no to war in  ukraine  protests in putin s hometown continue despite mass arrests yesterday   amp  a ban   
740795,does anyone know of a person with a connection to ukraine  in the waukesha county area  who would be willing to talk with a reporter  i m hoping to do a story for the waukesha freeman  my personal email for now is blueeditor   waukesha  ukraineunderattack
740841,this amazing ukrainian soldier blows himself up to destroy a bridge to prevent russian tanks from advancing  he is just one of the heroes who should be recognized     ukraine  ukrainerussia  russiaukrainewar  ukraineunderattack 
740891,clashes also now noted near the  kyiv zoo 
741399,incident underway along victory avenue in  kyiv  small arm fire can be heard as a vehicle burns in the middle of the street   
741435,tough old day  i got arrested by the ukrainian army for filming them   are you a russian spy   no etc  they were nicer than putin  i got a cup of tea  spent time at ukraine int hq as they checked me out  never mind   putin s war is not going well    vladimir putin is in trouble  
741471,people set up a cinema for kids in metro bomb shelter  amazing  ukraine 
